,index,사고일시,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,가해운전자 차종,가해운전자 상해정도,피해운전자 차종,피해운전자 상해정도
5456,18844,2021년 1월 27일 13시,서울특별시 용산구 한강로2가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5457,18850,2021년 1월 27일 16시,서울특별시 동대문구 전농동,중상사고,0,2,0,0,이륜,상해없음,이륜,중상
5458,18855,2021년 1월 27일 18시,서울특별시 용산구 한남동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5459,18860,2021년 1월 27일 19시,서울특별시 강남구 도곡동,중상사고,0,1,0,2,승용,상해없음,이륜,중상
5460,18861,2021년 1월 27일 20시,서울특별시 중구 신당동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
5461,18862,2021년 1월 27일 20시,서울특별시 송파구 가락동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
5462,18866,2021년 1월 27일 21시,서울특별시 관악구 신림동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5463,18869,2021년 1월 28일 08시,서울특별시 강남구 논현동,중상사고,0,2,0,0,승용,상해없음,이륜,중상
5464,18879,2021년 1월 28일 19시,서울특별시 동대문구 답십리동,중상사고,0,2,0,0,이륜,중상,이륜,중상
5465,18881,2021년 1월 28일 19시,서울특별시 관악구 남현동,중상사고,0,1,0,0,이륜,중상,승합,상해없음
5466,18889,2021년 1월 29일 11시,서울특별시 송파구 석촌동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
5467,18890,2021년 1월 29일 12시,서울특별시 중구 흥인동,중상사고,0,1,0,0,원동기,상해없음,이륜,중상
5468,18894,2021년 1월 29일 15시,서울특별시 노원구 공릉동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
5469,18897,2021년 1월 29일 17시,서울특별시 영등포구 양평동4가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5470,18898,2021년 1월 29일 18시,서울특별시 중구 만리동1가,중상사고,0,1,0,0,승합,상해없음,이륜,중상
5471,18900,2021년 1월 29일 18시,서울특별시 강동구 성내동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
5472,18902,2021년 1월 29일 19시,서울특별시 광진구 능동,중상사고,0,1,0,0,이륜,상해없음,승합,상해없음
5473,18903,2021년 1월 29일 21시,서울특별시 서초구 서초동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5474,18904,2021년 1월 29일 22시,서울특별시 종로구 수송동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
5475,18907,2021년 1월 30일 04시,서울특별시 은평구 구산동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5476,18913,2021년 1월 30일 15시,서울특별시 관악구 신림동,중상사고,0,1,0,0,이륜,중상,,
5477,18920,2021년 1월 30일 21시,서울특별시 강북구 미아동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5478,18921,2021년 1월 30일 21시,서울특별시 강북구 미아동,중상사고,0,1,1,0,이륜,경상,보행자,중상
5479,18929,2021년 1월 31일 12시,서울특별시 노원구 공릉동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5480,18931,2021년 1월 31일 13시,서울특별시 강동구 명일동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5481,18933,2021년 1월 31일 18시,서울특별시 서대문구 연희동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
5482,18936,2021년 1월 31일 19시,서울특별시 동작구 상도동,중상사고,0,1,1,0,이륜,경상,이륜,중상
5483,18938,2021년 1월 31일 19시,서울특별시 서초구 잠원동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5484,18942,2021년 2월 1일 00시,서울특별시 용산구 이태원동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5485,18953,2021년 2월 1일 11시,서울특별시 강남구 역삼동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5486,18956,2021년 2월 1일 15시,서울특별시 강북구 미아동,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
5487,18959,2021년 2월 1일 18시,서울특별시 강남구 논현동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5488,18961,2021년 2월 1일 19시,서울특별시 관악구 봉천동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5489,18962,2021년 2월 1일 19시,서울특별시 강동구 천호동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
5490,18965,2021년 2월 1일 20시,서울특별시 서초구 서초동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5491,18969,2021년 2월 1일 21시,서울특별시 강남구 논현동,중상사고,0,2,0,0,승용,상해없음,이륜,중상
5492,18977,2021년 2월 2일 09시,서울특별시 강남구 대치동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5493,18986,2021년 2월 2일 15시,서울특별시 강남구 삼성동,중상사고,0,1,2,0,화물,기타불명,이륜,중상
5494,18987,2021년 2월 2일 19시,서울특별시 금천구 가산동,중상사고,0,1,1,0,이륜,중상,개인형이동수단(PM),경상
5495,18989,2021년 2월 2일 20시,서울특별시 서초구 양재동,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
5496,18991,2021년 2월 2일 21시,서울특별시 용산구 한남동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5497,18993,2021년 2월 2일 21시,서울특별시 강서구 내발산동,중상사고,0,1,2,0,화물,상해없음,이륜,경상
5498,19005,2021년 2월 3일 17시,서울특별시 중랑구 면목동,중상사고,0,1,0,0,기타불명,기타불명,이륜,중상
5499,19008,2021년 2월 3일 18시,서울특별시 동대문구 전농동,중상사고,0,1,0,0,이륜,상해없음,이륜,중상
5500,19013,2021년 2월 3일 19시,서울특별시 강남구 역삼동,중상사고,0,1,0,0,이륜,기타불명,이륜,중상
5501,19016,2021년 2월 3일 21시,서울특별시 강남구 삼성동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5502,19019,2021년 2월 4일 08시,서울특별시 종로구 숭인동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
5503,19020,2021년 2월 4일 09시,서울특별시 강남구 역삼동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
5504,19026,2021년 2월 4일 16시,서울특별시 도봉구 쌍문동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5505,19032,2021년 2월 4일 19시,서울특별시 용산구 한남동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5506,19034,2021년 2월 4일 20시,서울특별시 강동구 길동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5507,19035,2021년 2월 4일 22시,서울특별시 양천구 신월동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5508,19037,2021년 2월 5일 11시,서울특별시 강서구 화곡동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
5509,19038,2021년 2월 5일 12시,서울특별시 동대문구 전농동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
5510,19040,2021년 2월 5일 12시,서울특별시 강남구 삼성동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5511,19041,2021년 2월 5일 13시,서울특별시 종로구 인의동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5512,19042,2021년 2월 5일 13시,서울특별시 서대문구 북아현동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5513,19044,2021년 2월 5일 13시,서울특별시 동대문구 용두동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
5514,19045,2021년 2월 5일 13시,서울특별시 마포구 성산동,사망사고,1,0,0,0,이륜,사망,승합,상해없음
5515,19047,2021년 2월 5일 14시,서울특별시 동대문구 제기동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5516,19052,2021년 2월 5일 17시,서울특별시 강남구 논현동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5517,19055,2021년 2월 5일 21시,서울특별시 노원구 공릉동,중상사고,0,1,0,0,이륜,중상,화물,상해없음
5518,19057,2021년 2월 6일 01시,서울특별시 송파구 가락동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
5519,19061,2021년 2월 6일 08시,서울특별시 동대문구 장안동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5520,19062,2021년 2월 6일 12시,서울특별시 중랑구 면목동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5521,19064,2021년 2월 6일 12시,서울특별시 은평구 진관동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5522,19069,2021년 2월 6일 16시,서울특별시 노원구 공릉동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5523,19073,2021년 2월 6일 19시,서울특별시 중랑구 묵동,중상사고,0,1,0,0,기타불명,기타불명,이륜,중상
5524,19075,2021년 2월 6일 19시,서울특별시 강남구 수서동,중상사고,0,2,0,0,이륜,중상,이륜,중상
5525,19076,2021년 2월 6일 21시,서울특별시 강서구 화곡동,중상사고,0,1,0,0,이륜,상해없음,자전거,중상
5526,19077,2021년 2월 6일 22시,서울특별시 금천구 시흥동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5527,19078,2021년 2월 7일 00시,서울특별시 강북구 번동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5528,19083,2021년 2월 7일 13시,서울특별시 중구 남대문로5가,사망사고,1,0,0,0,이륜,사망,,
5529,19087,2021년 2월 7일 17시,서울특별시 도봉구 도봉동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5530,19088,2021년 2월 7일 20시,서울특별시 마포구 공덕동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5531,19096,2021년 2월 8일 08시,서울특별시 성북구 장위동,사망사고,1,0,0,0,화물,상해없음,이륜,사망
5532,19097,2021년 2월 8일 08시,서울특별시 노원구 중계동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5533,19102,2021년 2월 8일 10시,서울특별시 동대문구 전농동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5534,19107,2021년 2월 8일 12시,서울특별시 송파구 장지동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5535,19120,2021년 2월 8일 17시,서울특별시 종로구 평창동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5536,19126,2021년 2월 8일 22시,서울특별시 중구 을지로5가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5537,19127,2021년 2월 8일 22시,서울특별시 은평구 응암동,중상사고,0,2,0,0,이륜,중상,이륜,중상
5538,19131,2021년 2월 9일 00시,서울특별시 은평구 신사동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5539,19138,2021년 2월 9일 10시,서울특별시 영등포구 대림동,중상사고,0,1,0,0,승용,기타불명,이륜,중상
5540,19139,2021년 2월 9일 10시,서울특별시 동작구 상도동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5541,19145,2021년 2월 9일 14시,서울특별시 관악구 신림동,중상사고,0,1,1,0,승용,경상,이륜,중상
5542,19148,2021년 2월 9일 18시,서울특별시 중구 신당동,중상사고,0,2,0,0,이륜,중상,보행자,중상
5543,19151,2021년 2월 9일 18시,서울특별시 성북구 장위동,중상사고,0,1,0,0,기타불명,기타불명,이륜,중상
5544,19152,2021년 2월 9일 19시,서울특별시 중구 남대문로1가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5545,19154,2021년 2월 9일 19시,서울특별시 동작구 상도동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5546,19155,2021년 2월 9일 19시,서울특별시 동작구 상도동,중상사고,0,1,0,0,기타불명,기타불명,이륜,중상
5547,19156,2021년 2월 9일 20시,서울특별시 서대문구 영천동,중상사고,0,1,0,0,승합,상해없음,이륜,중상
5548,19157,2021년 2월 9일 20시,서울특별시 관악구 신림동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5549,19158,2021년 2월 9일 20시,서울특별시 구로구 구로동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5550,19159,2021년 2월 9일 21시,서울특별시 동작구 상도동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5551,19163,2021년 2월 10일 00시,서울특별시 구로구 개봉동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
5552,19164,2021년 2월 10일 06시,서울특별시 강북구 번동,중상사고,0,2,0,0,이륜,중상,이륜,중상
5553,19165,2021년 2월 10일 06시,서울특별시 동대문구 전농동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5554,19169,2021년 2월 10일 09시,서울특별시 서초구 서초동,중상사고,0,1,0,0,기타불명,기타불명,이륜,중상
5555,19170,2021년 2월 10일 11시,서울특별시 성북구 성북동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5556,19174,2021년 2월 10일 14시,서울특별시 영등포구 문래동3가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5557,19179,2021년 2월 10일 17시,서울특별시 중랑구 망우동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5558,19180,2021년 2월 10일 17시,서울특별시 노원구 월계동,중상사고,0,1,0,0,기타불명,기타불명,이륜,중상
5559,19182,2021년 2월 10일 18시,서울특별시 중구 신당동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
5560,19183,2021년 2월 10일 19시,서울특별시 노원구 상계동,중상사고,0,1,0,0,자전거,상해없음,이륜,중상
5561,19184,2021년 2월 10일 19시,서울특별시 강남구 대치동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5562,19186,2021년 2월 10일 21시,서울특별시 중구 태평로1가,중상사고,0,1,1,0,승용,상해없음,이륜,경상
5563,19191,2021년 2월 11일 01시,서울특별시 강북구 수유동,중상사고,0,1,0,0,이륜,상해없음,승용,중상
5564,19196,2021년 2월 11일 13시,서울특별시 강서구 화곡동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
5565,19197,2021년 2월 11일 16시,서울특별시 강남구 세곡동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5566,19201,2021년 2월 11일 19시,서울특별시 서초구 서초동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5567,19203,2021년 2월 11일 20시,서울특별시 용산구 서계동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5568,19204,2021년 2월 11일 21시,서울특별시 영등포구 영등포동7가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5569,19207,2021년 2월 12일 16시,서울특별시 종로구 평창동,중상사고,0,1,0,0,이륜,기타불명,자전거,중상
5570,19215,2021년 2월 13일 11시,서울특별시 은평구 녹번동,중상사고,0,1,2,0,이륜,경상,승용,경상
5571,19216,2021년 2월 13일 12시,서울특별시 송파구 거여동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
5572,19217,2021년 2월 13일 13시,서울특별시 금천구 시흥동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5573,19219,2021년 2월 13일 15시,서울특별시 구로구 개봉동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5574,19221,2021년 2월 13일 16시,서울특별시 광진구 중곡동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5575,19223,2021년 2월 13일 22시,서울특별시 종로구 명륜1가,중상사고,0,1,0,0,승용,기타불명,이륜,중상
5576,19226,2021년 2월 14일 08시,서울특별시 서대문구 연희동,사망사고,1,0,0,0,승용,상해없음,이륜,사망
5577,19227,2021년 2월 14일 11시,서울특별시 구로구 개봉동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5578,19228,2021년 2월 14일 13시,서울특별시 성북구 길음동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5579,19231,2021년 2월 14일 14시,서울특별시 동대문구 장안동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5580,19234,2021년 2월 14일 16시,서울특별시 중구 신당동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5581,19237,2021년 2월 14일 20시,서울특별시 강남구 대치동,중상사고,0,1,0,0,이륜,중상,,
5582,19240,2021년 2월 15일 00시,서울특별시 강남구 논현동,중상사고,0,1,0,0,승용,기타불명,이륜,중상
5583,19243,2021년 2월 15일 08시,서울특별시 성동구 성수동1가,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5584,19248,2021년 2월 15일 14시,서울특별시 양천구 신월동,중상사고,0,1,0,0,이륜,중상,승용,상해없음
5585,19250,2021년 2월 15일 17시,서울특별시 중랑구 중화동,중상사고,0,1,0,0,화물,상해없음,이륜,중상
5586,19251,2021년 2월 15일 17시,서울특별시 양천구 신정동,사망사고,1,0,0,0,이륜,사망,건설기계,기타불명
5587,19253,2021년 2월 15일 19시,서울특별시 강남구 자곡동,중상사고,0,1,0,0,이륜,중상,,
5588,19257,2021년 2월 15일 23시,서울특별시 중랑구 상봉동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5589,19261,2021년 2월 16일 09시,서울특별시 송파구 장지동,중상사고,0,1,0,0,기타불명,기타불명,이륜,중상
5590,19264,2021년 2월 16일 12시,서울특별시 강동구 천호동,중상사고,0,1,0,0,이륜,상해없음,보행자,중상
5591,19267,2021년 2월 16일 14시,서울특별시 동대문구 용두동,중상사고,0,1,0,0,승용,상해없음,이륜,중상
5592,19271,2021년 2월 16일 16시,서울특별시 송파구 신천동,중상사고,0,1,1,0,승용,기타불명,이륜,중상
