,자치구,행정동,사망자수,중상자수,경상자수
4828,송파구,풍납동,0,1,0
4829,강북구,미아동,0,1,0
4830,종로구,적선동,0,1,0
4831,송파구,가락동,0,1,0
4832,동대문구,장안동,0,1,0
4833,성북구,상월곡동,0,1,0
4834,서대문구,연희동,0,1,0
4835,강북구,수유동,0,1,2
4836,용산구,원효로2가,0,1,0
4837,광진구,자양동,0,1,0
4838,송파구,오금동,0,1,0
4839,관악구,신림동,0,1,0
4840,동작구,사당동,0,1,0
4841,구로구,구로동,0,1,0
4842,중구,신당동,0,2,0
4843,동대문구,제기동,0,1,0
4844,강남구,삼성동,0,1,0
4845,도봉구,창동,0,1,0
4846,성북구,정릉동,0,1,0
4847,서초구,반포동,0,1,0
4848,마포구,공덕동,0,2,0
4849,강남구,신사동,0,1,0
4850,동대문구,제기동,0,1,0
4851,은평구,갈현동,0,1,1
4852,성북구,하월곡동,0,1,0
4853,노원구,공릉동,1,0,0
4854,중랑구,면목동,0,1,0
4855,노원구,공릉동,0,1,0
4856,용산구,이태원동,0,1,1
4857,성북구,종암동,0,1,0
4858,마포구,동교동,0,1,0
4859,관악구,신림동,0,1,0
4860,양천구,신정동,0,1,0
4861,강남구,논현동,0,1,0
4862,종로구,혜화동,0,1,0
4863,서대문구,창천동,0,1,0
4864,성동구,성수동2가,0,1,0
4865,금천구,가산동,0,1,0
4866,강북구,미아동,0,1,0
4867,중랑구,면목동,0,2,0
4868,중구,을지로2가,0,1,0
4869,노원구,상계동,0,1,0
4870,강서구,화곡동,0,1,0
4871,성동구,옥수동,0,1,0
4872,서대문구,북가좌동,0,1,0
4873,도봉구,방학동,0,1,0
4874,노원구,하계동,0,1,0
4875,영등포구,신길동,0,1,0
4876,중구,을지로1가,0,1,0
4877,은평구,대조동,0,1,1
4878,강북구,수유동,1,0,3
4879,영등포구,문래동3가,0,1,0
4880,서대문구,북가좌동,0,1,0
4881,금천구,독산동,0,1,0
4882,관악구,신림동,0,1,0
4883,구로구,구로동,0,1,0
4884,동대문구,답십리동,0,1,0
4885,관악구,신림동,0,1,0
4886,구로구,구로동,0,1,0
4887,종로구,창신동,0,1,0
4888,동대문구,전농동,0,1,0
4889,동대문구,답십리동,0,1,0
4890,중랑구,면목동,0,1,0
4891,구로구,개봉동,0,2,0
4892,강서구,화곡동,0,1,0
4893,강서구,등촌동,0,1,0
4894,영등포구,당산동3가,0,1,1
4895,중랑구,중화동,0,1,0
4896,중구,신당동,0,1,0
4897,관악구,신림동,0,1,0
4898,동대문구,답십리동,0,1,0
4899,용산구,서빙고동,0,1,0
4900,동작구,동작동,0,1,1
4901,성북구,하월곡동,0,1,1
4902,강서구,화곡동,0,2,0
4903,관악구,신림동,0,1,0
4904,영등포구,대림동,0,1,0
4905,중랑구,면목동,0,1,1
4906,강북구,수유동,0,1,0
4907,강북구,번동,0,1,1
4908,구로구,신도림동,0,1,0
4909,강북구,미아동,0,1,0
4910,구로구,고척동,0,1,0
4911,마포구,망원동,0,1,1
4912,성동구,송정동,0,1,1
4913,송파구,송파동,0,1,0
4914,서초구,반포동,0,1,0
4915,강남구,수서동,0,1,0
4916,관악구,신림동,1,1,2
4917,노원구,상계동,1,0,1
4918,관악구,봉천동,0,2,0
4919,송파구,잠실동,0,1,0
4920,강남구,삼성동,0,1,0
4921,관악구,신림동,0,1,1
4922,강남구,역삼동,0,1,0
4923,동대문구,제기동,0,1,0
4924,강남구,청담동,0,1,0
4925,관악구,신림동,0,1,0
4926,중랑구,면목동,0,1,0
4927,중구,신당동,0,1,0
4928,중구,광희동2가,0,1,0
4929,광진구,중곡동,0,1,2
4930,서대문구,북가좌동,0,1,0
4931,영등포구,여의도동,0,1,1
4932,동대문구,전농동,0,1,0
4933,금천구,시흥동,0,1,1
4934,금천구,시흥동,0,2,0
4935,도봉구,창동,0,1,0
4936,중구,신당동,0,1,0
4937,관악구,봉천동,0,1,1
4938,동대문구,장안동,0,1,1
4939,중랑구,상봉동,0,1,0
4940,강남구,청담동,0,1,0
4941,영등포구,양평동6가,0,1,0
4942,강서구,화곡동,0,1,1
4943,송파구,오금동,0,1,0
4944,동대문구,이문동,0,1,0
4945,강서구,화곡동,0,1,0
4946,노원구,상계동,0,1,0
4947,은평구,갈현동,0,1,0
4948,강동구,천호동,0,1,0
4949,은평구,응암동,0,1,0
4950,용산구,원효로1가,0,1,1
4951,서초구,양재동,0,1,0
4952,강서구,마곡동,0,1,0
4953,송파구,거여동,0,1,0
4954,서초구,반포동,0,1,0
4955,송파구,거여동,0,1,0
4956,관악구,신림동,0,1,0
4957,송파구,장지동,0,1,0
4958,동작구,본동,0,1,0
4959,마포구,동교동,0,1,0
4960,송파구,문정동,0,1,0
4961,동대문구,장안동,0,1,1
4962,중랑구,상봉동,0,1,0
4963,중구,흥인동,0,1,0
4964,강동구,길동,0,1,0
4965,은평구,녹번동,1,0,1
4966,중구,남대문로5가,0,1,0
4967,강동구,고덕동,0,1,2
4968,강남구,자곡동,0,1,0
4969,영등포구,영등포동7가,0,1,0
4970,중구,신당동,0,2,0
4971,금천구,시흥동,0,1,0
4972,은평구,진관동,0,1,0
4973,강남구,도곡동,0,1,0
4974,중랑구,면목동,0,1,0
4975,양천구,신월동,0,1,0
4976,도봉구,도봉동,0,1,0
4977,강서구,등촌동,0,1,0
4978,서초구,서초동,0,1,0
4979,광진구,구의동,0,1,0
4980,서초구,방배동,0,1,0
4981,성동구,성수동1가,0,1,0
4982,성북구,석관동,0,1,0
4983,동대문구,청량리동,0,1,0
4984,종로구,평창동,0,1,0
4985,성동구,성수동2가,0,1,0
4986,광진구,구의동,0,1,0
4987,중구,신당동,0,1,0
4988,강남구,삼성동,0,1,0
4989,성동구,금호동1가,0,1,0
4990,강남구,논현동,0,1,0
4991,종로구,구기동,0,1,0
4992,서대문구,홍은동,0,1,0
4993,강남구,삼성동,0,1,0
4994,강남구,역삼동,0,1,1
4995,노원구,월계동,0,1,1
4996,구로구,구로동,1,0,0
4997,성동구,하왕십리동,0,1,0
4998,양천구,목동,0,1,0
4999,도봉구,창동,0,1,0
5000,성북구,보문동1가,0,1,0
5001,중랑구,상봉동,0,1,0
5002,강동구,천호동,0,1,0
5003,서초구,양재동,0,1,0
5004,영등포구,신길동,0,1,0
5005,송파구,풍납동,0,1,0
5006,강남구,대치동,0,1,1
5007,동작구,상도동,0,1,0
5008,강동구,천호동,0,2,2
5009,금천구,독산동,0,1,0
5010,강남구,역삼동,0,1,0
5011,마포구,망원동,0,1,0
5012,서초구,양재동,0,1,0
5013,강남구,논현동,0,2,0
5014,중구,신당동,0,1,0
5015,마포구,아현동,0,1,0
5016,동대문구,제기동,0,1,1
5017,종로구,인의동,0,1,0
5018,구로구,신도림동,0,1,0
5019,용산구,서빙고동,0,1,2
5020,동대문구,청량리동,0,1,0
5021,용산구,한남동,0,1,0
5022,용산구,원효로2가,0,1,0
5023,광진구,자양동,0,1,0
5024,은평구,진관동,0,1,0
5025,송파구,오금동,0,1,0
5026,영등포구,문래동3가,0,1,0
5027,성동구,마장동,0,1,1
5028,성북구,석관동,0,1,0
5029,서초구,서초동,0,2,0
5030,성북구,보문동5가,0,1,0
5031,중랑구,중화동,0,1,0
5032,관악구,신림동,0,1,0
5033,서초구,서초동,0,1,0
5034,노원구,상계동,0,2,0
5035,종로구,안국동,0,1,0
5036,송파구,신천동,0,2,0
5037,양천구,신월동,0,1,1
5038,강남구,대치동,0,1,0
5039,중랑구,면목동,0,1,0
5040,서초구,방배동,0,1,1
5041,영등포구,대림동,0,1,0
5042,강남구,청담동,0,1,0
5043,노원구,하계동,0,1,0
5044,구로구,개봉동,0,1,0
5045,노원구,상계동,0,1,0
5046,은평구,증산동,0,1,0
5047,관악구,신림동,0,1,0
5048,서초구,서초동,0,1,0
5049,관악구,봉천동,0,1,0
5050,강서구,등촌동,0,1,0
5051,동대문구,용두동,0,1,0
5052,강남구,논현동,0,1,0
5053,성동구,행당동,0,2,0
5054,서초구,잠원동,0,1,0
5055,마포구,성산동,0,1,0
5056,용산구,용산동3가,0,2,0
5057,중랑구,망우동,0,1,0
5058,강서구,화곡동,0,1,0
5059,강남구,율현동,0,1,0
5060,서초구,방배동,0,1,0
5061,성동구,행당동,1,0,0
5062,강남구,일원동,0,1,0
5063,강북구,수유동,0,1,0
5064,송파구,삼전동,0,1,0
5065,강남구,수서동,0,1,0
5066,동대문구,이문동,0,1,0
5067,강남구,삼성동,0,1,0
5068,송파구,풍납동,0,1,0
5069,구로구,항동,0,1,0
5070,강남구,논현동,0,1,4
5071,중랑구,상봉동,0,1,0
5072,은평구,구산동,0,1,1
5073,중랑구,신내동,0,1,0
5074,금천구,독산동,0,1,0
5075,은평구,갈현동,0,1,0
5076,금천구,독산동,0,1,1
5077,관악구,신림동,0,1,1
5078,성북구,하월곡동,0,1,0
5079,관악구,봉천동,0,1,0
5080,강동구,천호동,0,1,0
5081,관악구,신림동,0,1,0
5082,구로구,가리봉동,0,1,0
5083,강남구,청담동,0,1,0
5084,중랑구,면목동,0,1,0
5085,중랑구,면목동,0,1,2
5086,영등포구,여의도동,0,1,0
5087,용산구,한강로1가,0,1,0
5088,노원구,월계동,0,1,0
5089,구로구,가리봉동,1,0,1
5090,강남구,역삼동,0,1,0
5091,서초구,반포동,0,1,0
5092,광진구,자양동,0,1,0
5093,마포구,중동,0,1,1
5094,동작구,노량진동,0,1,0
5095,성북구,길음동,0,1,0
5096,용산구,한강로3가,0,1,0
5097,강서구,화곡동,0,1,0
5098,서대문구,충정로3가,0,1,0
5099,송파구,송파동,0,1,0
5100,강북구,수유동,0,1,0
5101,광진구,자양동,0,2,1
5102,성북구,종암동,0,1,0
5103,노원구,상계동,0,1,0
5104,용산구,원효로2가,0,1,0
5105,강북구,수유동,0,1,0
5106,동대문구,전농동,0,1,0
5107,양천구,신월동,0,1,0
5108,관악구,봉천동,0,1,1
5109,영등포구,영등포동7가,0,1,0
5110,강서구,마곡동,0,1,0
5111,강남구,역삼동,0,1,0
5112,관악구,남현동,0,1,0
5113,구로구,가리봉동,0,1,0
5114,구로구,개봉동,0,1,0
5115,서초구,서초동,0,1,0
5116,서대문구,홍은동,0,1,0
5117,강남구,개포동,0,1,0
5118,용산구,한강로3가,0,1,0
5119,양천구,목동,0,1,0
5120,서초구,우면동,0,1,0
5121,송파구,장지동,0,1,0
5122,강서구,마곡동,0,1,0
5123,영등포구,당산동2가,0,1,0
5124,동대문구,신설동,0,1,0
5125,중랑구,묵동,0,1,0
5126,도봉구,도봉동,0,1,0
5127,강남구,역삼동,0,1,0
5128,송파구,송파동,0,1,0
5129,금천구,독산동,0,1,0
5130,마포구,도화동,0,1,0
5131,강남구,논현동,0,1,0
5132,양천구,목동,0,1,0
5133,강남구,삼성동,0,1,0
5134,강남구,역삼동,0,1,0
5135,서초구,서초동,0,1,0
5136,서초구,서초동,0,1,0
5137,도봉구,쌍문동,0,1,0
5138,송파구,송파동,0,1,0
5139,용산구,효창동,0,1,0
5140,강북구,수유동,0,1,0
5141,강북구,번동,0,1,0
5142,마포구,동교동,0,1,0
5143,강서구,화곡동,0,1,0
5144,서초구,서초동,0,1,0
5145,강남구,도곡동,0,1,0
5146,강북구,미아동,0,1,0
5147,강동구,천호동,0,1,0
5148,서초구,방배동,0,1,0
5149,중구,장충동1가,0,1,0
5150,영등포구,신길동,0,1,0
5151,강동구,길동,0,1,0
5152,은평구,역촌동,0,1,0
5153,용산구,용산동6가,0,1,0
5154,송파구,거여동,0,1,0
5155,강남구,역삼동,0,1,0
5156,성동구,성수동2가,0,1,0
5157,관악구,봉천동,0,1,0
5158,양천구,신정동,0,1,0
5159,관악구,봉천동,0,1,0
5160,동작구,상도동,0,2,4
5161,중랑구,면목동,0,1,0
5162,강동구,상일동,0,1,0
5163,강서구,화곡동,0,1,0
5164,강남구,신사동,0,1,0
5165,금천구,독산동,0,2,0
5166,송파구,가락동,0,1,0
5167,송파구,장지동,0,1,0
5168,성북구,안암동3가,0,1,0
5169,노원구,월계동,0,1,0
5170,영등포구,대림동,0,1,0
5171,금천구,시흥동,0,1,0
5172,강남구,역삼동,0,1,0
5173,관악구,봉천동,0,1,0
5174,관악구,봉천동,0,1,0
5175,중랑구,면목동,0,1,0
5176,노원구,공릉동,0,1,0
5177,송파구,문정동,0,1,0
5178,송파구,잠실동,0,1,0
5179,서초구,양재동,0,1,0
5180,강북구,미아동,0,1,0
5181,광진구,구의동,0,1,0
5182,관악구,봉천동,0,1,0
5183,양천구,신월동,0,1,0
5184,성동구,행당동,0,1,0
5185,성동구,상왕십리동,0,1,0
5186,중구,황학동,0,1,0
5187,동대문구,신설동,0,1,0
5188,동대문구,제기동,0,1,0
5189,서대문구,영천동,0,1,1
5190,동대문구,청량리동,0,1,1
5191,송파구,가락동,0,1,0
5192,은평구,불광동,0,1,0
5193,영등포구,대림동,0,1,0
5194,송파구,가락동,0,1,0
5195,중구,만리동2가,0,1,0
5196,동대문구,이문동,0,1,0
5197,광진구,군자동,0,1,0
5198,동대문구,신설동,0,1,0
5199,성북구,삼선동2가,0,1,0
5200,용산구,한강로1가,0,1,0
5201,관악구,봉천동,0,1,0
5202,강남구,신사동,0,1,0
5203,강남구,청담동,0,1,0
5204,성동구,하왕십리동,0,1,0
5205,강서구,마곡동,0,1,0
5206,노원구,월계동,0,1,0
5207,성동구,금호동4가,1,0,0
5208,동대문구,용두동,0,1,0
5209,마포구,동교동,0,1,0
5210,성동구,성수동1가,0,1,0
5211,강남구,청담동,0,1,1
5212,강동구,명일동,0,1,0
5213,중랑구,중화동,0,1,0
5214,서초구,반포동,0,1,0
5215,광진구,자양동,0,1,0
5216,관악구,봉천동,0,1,0
5217,관악구,봉천동,0,1,0
5218,관악구,신림동,0,1,0
5219,관악구,신림동,0,1,0
5220,강남구,역삼동,0,1,0
5221,강동구,상일동,0,1,0
5222,강서구,등촌동,0,1,0
5223,용산구,용산동2가,0,1,0
5224,노원구,공릉동,0,2,0
5225,도봉구,방학동,0,1,0
5226,구로구,궁동,0,1,1
5227,동대문구,전농동,0,1,0
5228,성북구,석관동,0,1,0
5229,관악구,신림동,0,1,0
5230,강남구,수서동,0,1,0
5231,성북구,돈암동,0,1,0
5232,도봉구,쌍문동,0,1,1
5233,광진구,화양동,0,1,0
5234,동작구,상도동,0,2,3
5235,동대문구,용두동,0,1,0
5236,영등포구,여의도동,0,1,0
5237,동대문구,청량리동,0,1,0
5238,노원구,상계동,0,1,0
5239,강동구,강일동,1,0,0
5240,도봉구,창동,0,1,1
5241,중구,명동2가,0,1,0
5242,강남구,논현동,0,1,0
5243,강남구,삼성동,0,1,0
5244,강동구,길동,0,1,0
5245,양천구,신정동,0,1,1
5246,송파구,잠실동,0,1,0
5247,동작구,신대방동,0,1,0
5248,마포구,연남동,0,1,0
5249,성북구,장위동,0,1,1
5250,성북구,삼선동2가,0,1,0
5251,중랑구,망우동,0,1,2
5252,관악구,신림동,0,1,0
5253,강남구,역삼동,0,1,0
5254,중구,신당동,0,1,0
5255,은평구,역촌동,0,1,0
5256,광진구,화양동,0,1,1
5257,관악구,봉천동,0,1,0
5258,송파구,가락동,0,1,0
5259,중랑구,중화동,0,1,0
5260,도봉구,창동,0,1,0
5261,도봉구,방학동,0,1,0
5262,영등포구,도림동,0,1,1
5263,은평구,역촌동,0,1,0
5264,영등포구,대림동,0,2,0
5265,송파구,잠실동,0,1,0
5266,송파구,풍납동,0,1,0
5267,마포구,합정동,0,1,0
5268,강남구,역삼동,0,1,0
5269,성북구,동선동1가,0,1,1
5270,중랑구,면목동,0,1,0
5271,금천구,독산동,1,0,0
5272,서대문구,북가좌동,0,1,0
5273,관악구,봉천동,0,1,1
5274,강서구,화곡동,0,1,0
5275,금천구,독산동,0,1,0
5276,강남구,대치동,0,1,0
5277,강남구,신사동,0,1,0
5278,강남구,역삼동,0,1,0
5279,서초구,서초동,0,1,0
5280,중랑구,면목동,0,1,0
5281,송파구,마천동,0,1,0
5282,도봉구,쌍문동,0,1,1
5283,관악구,신림동,0,1,0
5284,성북구,하월곡동,0,1,0
5285,노원구,상계동,0,1,0
5286,서대문구,홍은동,0,1,0
5287,도봉구,쌍문동,0,1,0
5288,도봉구,도봉동,1,1,0
5289,성북구,동소문동1가,0,1,0
5290,관악구,신림동,0,1,0
5291,강남구,청담동,0,1,0
5292,영등포구,양평동4가,0,1,0
5293,송파구,신천동,0,1,0
5294,영등포구,영등포동,0,1,3
5295,마포구,공덕동,0,1,0
5296,중랑구,중화동,0,1,0
5297,용산구,한강로2가,0,1,4
5298,금천구,독산동,0,1,0
5299,중랑구,면목동,0,1,0
5300,양천구,신정동,0,2,0
5301,마포구,구수동,0,1,0
5302,서초구,방배동,0,1,0
5303,강동구,암사동,0,1,0
5304,종로구,창성동,0,1,0
5305,은평구,구산동,0,1,0
5306,강북구,수유동,0,1,0
5307,강서구,화곡동,0,1,1
5308,양천구,신월동,0,1,2
5309,동대문구,이문동,0,1,0
5310,용산구,보광동,0,1,0
5311,양천구,목동,0,1,0
5312,중랑구,중화동,0,1,0
5313,강동구,성내동,0,1,0
5314,관악구,봉천동,0,1,1
5315,강남구,논현동,0,1,1
5316,관악구,신림동,0,1,0
5317,강동구,강일동,0,1,0
5318,금천구,가산동,0,1,0
5319,서대문구,북가좌동,0,1,0
5320,은평구,역촌동,0,1,0
5321,강서구,마곡동,0,1,0
5322,중랑구,신내동,0,1,0
5323,서대문구,북아현동,0,1,0
5324,강서구,내발산동,0,1,0
5325,강서구,화곡동,0,1,0
5326,도봉구,창동,0,1,0
5327,강서구,가양동,0,1,0
5328,강북구,수유동,0,1,0
5329,강북구,미아동,0,1,0
5330,노원구,공릉동,0,1,0
5331,은평구,갈현동,0,1,1
5332,송파구,신천동,0,1,0
5333,용산구,동빙고동,0,1,0
5334,강남구,삼성동,0,1,0
5335,성북구,안암동4가,0,1,0
5336,노원구,하계동,0,1,0
5337,동대문구,휘경동,0,1,0
5338,강서구,내발산동,0,1,0
5339,강남구,신사동,0,1,0
5340,강남구,역삼동,0,1,0
5341,마포구,성산동,0,1,0
5342,동대문구,회기동,0,1,1
5343,강남구,세곡동,0,1,0
5344,마포구,신공덕동,0,1,0
5345,강남구,청담동,0,1,0
5346,서초구,잠원동,0,1,0
5347,강남구,삼성동,0,1,0
5348,양천구,목동,0,1,0
5349,송파구,가락동,0,1,0
5350,동대문구,이문동,0,1,0
5351,동대문구,장안동,0,1,0
5352,강남구,청담동,0,1,0
5353,강서구,마곡동,0,1,0
5354,송파구,방이동,0,1,0
5355,구로구,개봉동,0,1,1
5356,강남구,삼성동,0,1,0
5357,서초구,반포동,0,1,0
5358,강서구,화곡동,0,1,1
5359,동대문구,제기동,0,1,0
5360,동대문구,용두동,0,1,0
5361,광진구,중곡동,0,1,0
5362,강북구,미아동,0,2,0
5363,강남구,삼성동,0,2,1
5364,은평구,역촌동,0,1,0
5365,중랑구,상봉동,0,1,0
5366,금천구,독산동,0,1,0
5367,서대문구,미근동,0,1,0
5368,강남구,삼성동,0,1,0
5369,도봉구,도봉동,0,1,0
5370,구로구,구로동,0,1,0
5371,양천구,신월동,0,1,0
5372,영등포구,영등포동,0,1,0
5373,구로구,구로동,0,1,0
5374,관악구,신림동,0,1,0
5375,관악구,봉천동,0,1,0
5376,강남구,일원동,0,1,0
5377,노원구,중계동,0,1,0
5378,용산구,갈월동,0,1,0
5379,양천구,목동,0,1,0
5380,송파구,잠실동,0,1,1
5381,송파구,송파동,0,1,0
5382,강남구,대치동,0,1,0
5383,서초구,반포동,0,1,0
5384,영등포구,신길동,0,1,0
5385,서대문구,충정로2가,0,1,0
5386,용산구,이태원동,0,1,0
5387,강북구,수유동,0,1,0
5388,동작구,상도동,0,1,0
5389,송파구,신천동,0,1,1
5390,중구,을지로2가,0,1,0
5391,중구,신당동,0,1,0
5392,중랑구,상봉동,0,1,0
5393,관악구,신림동,0,1,0
5394,강남구,논현동,0,1,0
5395,강남구,개포동,0,1,0
5396,성북구,장위동,0,1,0
5397,서초구,서초동,0,1,0
5398,마포구,상암동,0,1,0
5399,구로구,구로동,1,0,0
5400,은평구,불광동,0,1,0
5401,용산구,이태원동,0,1,0
5402,강남구,논현동,0,1,0
5403,중랑구,중화동,0,1,0
5404,송파구,석촌동,0,1,0
5405,관악구,남현동,0,1,0
5406,중구,신당동,0,1,0
5407,강북구,수유동,0,1,0
5408,구로구,구로동,0,1,0
5409,동대문구,장안동,0,1,0
5410,노원구,공릉동,0,1,0
5411,서대문구,북가좌동,0,1,0
5412,노원구,공릉동,0,1,1
5413,은평구,역촌동,0,1,0
5414,성북구,삼선동3가,0,1,0
5415,중랑구,면목동,0,1,0
5416,관악구,신림동,0,1,0
5417,강남구,청담동,0,1,0
5418,강서구,염창동,0,1,0
5419,강동구,암사동,0,1,0
5420,서초구,양재동,0,1,0
5421,은평구,구산동,0,1,0
5422,서대문구,창천동,0,1,0
5423,노원구,중계동,1,0,0
5424,구로구,개봉동,0,1,0
5425,용산구,한남동,0,1,0
5426,강동구,암사동,0,1,0
5427,송파구,방이동,0,1,0
5428,강남구,신사동,0,1,0
5429,성동구,성수동1가,0,1,0
5430,구로구,개봉동,0,1,0
5431,강북구,수유동,0,1,0
5432,영등포구,신길동,0,1,0
5433,광진구,구의동,0,1,0
5434,노원구,중계동,0,1,0
5435,구로구,개봉동,1,0,0
5436,강남구,수서동,0,1,0
5437,동대문구,회기동,0,1,1
5438,영등포구,신길동,0,1,0
5439,강남구,신사동,0,1,0
5440,노원구,중계동,0,1,0
5441,송파구,잠실동,0,2,0
5442,영등포구,대림동,0,1,0
5443,강남구,역삼동,0,1,0
5444,강남구,역삼동,0,1,0
5445,용산구,용산동5가,0,1,0
5446,성북구,동선동1가,0,1,0
5447,강남구,역삼동,0,1,0
5448,종로구,평창동,0,1,0
5449,강북구,수유동,0,1,0
5450,강남구,역삼동,0,1,0
5451,동대문구,장안동,1,0,0
5452,강남구,삼성동,0,1,0
